 0.00000000E+00 0.00000000E+00-2.11405200E+05-1.38602050E+02 0.00000000E+00    4
Al2O3(G)          T 1/03AL 2.O  3.   0.   0.G   200.000  6000.000 1000.        1
 1.17994008E+01 1.76967069E-03-7.04350190E-07 1.22091430E-10-7.69101328E-15    2
-6.97015909E+04-3.04301080E+01 5.63511151E+00 2.44249707E-02-3.39640439E-05    3
 2.31585910E-08-6.27550763E-12-6.82839486E+04 1.39618674E-02-6.57754937E+04    4
AR REF ELEMENT    L 6/88AR  1    0    0    0G   200.000  6000.000 1000.        1  
 0.25000000E+01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00    2
-0.74537500E+03 0.43796749E+01 0.25000000E+01 0.00000000E+00 0.00000000E+00    3
 0.00000000E+00 0.00000000E+00-0.74537500E+03 0.43796749E+01 0.00000000E+00    4
Ar+               g 1/99AR 1.E -1.   0.   0.G   298.150  6000.000 1000.        1
 2.88112242E+00-1.61448253E-04 1.88408792E-08 1.05317052E-12-2.29902592E-16    2
 1.82698356E+05 3.47046630E+00 2.58499602E+00-1.27110792E-03 5.12646199E-06    3
-5.84033673E-09 2.13932496E-12 1.82879208E+05 5.48412539E+00 1.83628188E+05    4
B                 J 6/83B   1    0    0    0G   200.000  6000.000 1000.        1  
 2.49860273E+00 1.40267322E-06 1.09458278E-09-1.20006414E-12 2.43121994E-16    2
 6.66075914E+04 4.21887979E+00 2.51054099E+00-6.23801328E-05 1.42178099E-07    3
-1.41697796E-10 5.15018749E-14 6.66053894E+04 4.16367209E+00 6.73521350E+04    4
B(S) REF ELEMENT  J 3/79B   1    0    0    0S   300.000  2350.000 1000.        1  
 0.12508638E 01 0.34056258E-02-0.24349586E-05 0.87414463E-09-0.10498288E-12    2
-0.60694437E 03-0.75854277E 01-0.17810789E 01 0.16367573E-01-0.23992225E-04    3
 0.17285547E-07-0.48891231E-11-0.16242365E 02 0.69007440E 01 0.0       E 00    4
B(L) REF ELEMENT  J 3/79B   1    0    0    0L  2350.000  5000.000              1  
 0.38245440E 01     0.00000000     0.00000000     0.00000000     0.00000000    2
 0.34140016E 04-0.20732328E 02 0.38245440E 01     0.00000000     0.00000000    3
     0.00000000     0.00000000 0.34140016E 04-0.20732328E 02     0.00000000    4
BCL               J12/64B   1CL  1    0    0G   300.000  5000.000 1000.        1  
 4.10205710E+00 4.86591930E-04-1.88643260E-07 3.58333420E-11-2.50990690E-15    2
 1.56879580E+04 1.95525119E+00 2.83644630E+00 4.43688120E-03-4.38875220E-06    3
 1.51610780E-09 3.26461950E-14 1.60013610E+04 8.34533209E+00 1.70084902E+04    4
BCLF              J12/64B   1CL  1F   1    0G   300.000  5000.000 1000.        1  
 5.70767570E+00 1.41002030E-03-6.01141370E-07 1.13670440E-10-7.93680630E-15    2
-3.96933270E+04-1.53503845E+00 3.31202340E+00 7.41987630E-03-4.34859490E-06    3
-1.13740570E-09 1.37638900E-12-3.90175480E+04 1.09483562E+01-3.77402953E+04    4
BCL2              J 6/72B   1CL  2    0    0G   300.000  5000.000 1000.        1  
 6.44598380E+00 5.79279480E-04-2.60497050E-07 6.35963580E-11-5.39822150E-15    2
-1.16613040E+04-4.46086977E+00 3.29747860E+00 1.20825760E-02-1.61237550E-05    3
 9.62658560E-09-2.05991990E-12-1.09565370E+04 1.10425333E+01-9.56076191E+03    4
BCL3              J12/64B   1CL  3    0    0G   300.000  5000.000 1000.        1  
 8.59853800E+00 1.55319230E-03-6.70006020E-07 1.27891120E-10-9.00000590E-15    2
-5.13570710E+04-1.51584297E+01 3.73952650E+00 1.81058130E-02-2.13404610E-05    3
 1.08283350E-08-1.73259670E-12-5.02146090E+04 9.05312747E+00-4.84628831E+04    4
BF                J12/64B   1F   1    0    0G   300.000  5000.000 1000.        1  
 3.57718880E+00 1.01929080E-03-4.12515640E-07 7.71964380E-11-5.34987410E-15    2
-1.51272640E+04 3.26612227E+00 3.46136090E+00-9.56854680E-04 6.01357440E-06    3
-6.49780570E-09 2.23553490E-12-1.49698200E+04 4.46077947E+00-1.39390003E+04    4
BF2               J 6/72B   1F   2    0    0G   300.000  5000.000 1000.        1  
 5.44474570E+00 1.75332110E-03-7.84444740E-07 1.57198590E-10-1.13110710E-14    2
-7.28603670E+04-2.27331909E+00 3.03093030E+00 7.24110210E-03-2.82509190E-06    3
-2.89204130E-09 2.00461020E-12-7.21511020E+04 1.04457036E+01-7.09553140E+04    4
BF3               J 6/69B   1F   30   0    0G   300.000  5000.000 1000.        1  
 7.02419850E+00 3.22215590E-03-1.37051540E-06 2.59196710E-10-1.81223100E-14    2
-1.39180720E+05-1.11843009E+01 2.44682440E+00 1.52763120E-02-1.07846170E-05    3
 6.89075020E-10 1.48931870E-12-1.37901350E+05 1.25678211E+01-1.36586061E+05    4
BH                J12/64B   1H   1    0    0G   300.000  5000.000 1000.        1  
 2.89190790E+00 1.58329460E-03-5.82617290E-07 1.02420680E-10-6.76695690E-15    2
 5.23287140E+04 3.79624329E+00 3.68622060E+00-1.30554350E-03 2.67421050E-06    3
-9.10737380E-10-1.55911360E-13 5.21763300E+04-5.52454012E-02 5.32391023E+04    4
BHF2              J12/65B   1H   1F   2    0G   300.000  5000.000 1000.        1  
 5.31845270E+00 4.74444660E-03-1.93378580E-06 3.55083820E-10-2.42936670E-14    2
-9.03750120E+04-3.04314020E+00 2.40536020E+00 9.27558440E-03 1.33864610E-06    3
-8.68078950E-09 4.12110150E-12-8.93884090E+04 1.28880442E+01-8.82623625E+04    4
BH2               J12/64B   1H   2    0    0G   300.000  5000.000 1000.        1  
 3.36252850E+00 3.90128540E-03-1.50975510E-06 2.66728050E-10-1.77130530E-14    2
 2.29190280E+04 1.25928259E+00 2.39582820E+00 7.47762600E-03-7.20195140E-06    3
 4.58263980E-09-1.25106800E-12 2.31626500E+04 6.07647039E+00 2.41541598E+04    4
BH3               J12/64B   1H   3    0    0G   300.000  5000.000 1000.        1  
 2.06217260E+00 7.26558950E-03-2.75103370E-06 4.78037090E-10-3.13342850E-14    2
 1.19237530E+04 8.84945083E+00 3.94870330E+00-5.21705430E-04 7.64811640E-06    3
-4.61486940E-09 5.63186160E-13 1.16188090E+04-4.55174579E-02 1.28316429E+04    4
BO                J 6/68B   1O   1    0    0G   300.000  5000.000 1000.        1  
 3.15649560E+00 1.38165890E-03-5.50496300E-07 9.91166780E-11-6.41645460E-15    2
-1.03034220E+03 6.03748954E+00 3.72972500E+00-2.08783240E-03 5.73628490E-06    3
-4.38948280E-09 1.09166320E-12-1.06188590E+03 3.62554104E+00-1.45402311E-01    4
BOCL              J12/65B   1O   1CL  1    0G   300.000  5000.000 1000.        1  
 5.71355660E+00 1.86646890E-03-7.74878980E-07 1.43985720E-10-9.93177450E-15    2
-3.99773530E+04-4.88040355E+00 3.27053210E+00 1.02277500E-02-1.20701630E-05    3
 7.20255620E-09-1.69147380E-12-3.93782080E+04 7.34930225E+00-3.80417115E+04    4
BOF               J12/65B   1O   1F   1    0G   200.000  6000.000 1000.        1  
 5.39296603E+00 2.07444500E-03-7.93600586E-07 1.33476571E-10-8.21779331E-15    2
-7.43113852E+04-4.76500545E+00 2.23703738E+00 1.33495496E-02-1.81530614E-05    3
 1.36093676E-08-4.24382397E-12-7.35283735E+04 1.10069410E+01-7.24035451E+04    4
BOF2              J12/66B   1O   1F   2    0G   300.000  5000.000 1000.        1  
 7.30772330E+00 2.99036200E-03-1.30596170E-06 2.53082420E-10-1.76873330E-14    2
-1.03345760E+05-1.11924159E+01 1.74459770E+00 1.86932770E-02-1.52461640E-05    3
 2.65594700E-09 1.37986060E-12-1.01867580E+05 1.73531391E+01-1.00645369E+05    4
BO2               J 6/68B   1O   2    0    0G   300.000  5000.000 1000.        1  
 5.81984340E+00 1.86265740E-03-8.13027970E-07 1.57358210E-10-1.09442380E-14    2
-3.62551170E+04-6.56090797E+00 3.12120480E+00 8.46808830E-03-4.59722780E-06    3
-1.64200210E-09 1.66582330E-12-3.54833070E+04 7.54789163E+00-3.42194143E+04    4
B2                J 3/79B   2    0    0    0G   200.000  6000.000 1000.        1  
 5.23869155E+00-5.23607507E-04 1.69704978E-07-2.06549042E-11 9.41435925E-16    2
 9.79873828E+04-6.00742217E+00 3.79099744E+00-5.87536359E-03 3.00514162E-05    3
-3.91439173E-08 1.60419428E-11 9.87229998E+04 3.43463203E+00 9.97878648E+04    4
B2O               J 6/66B   2O   1    0    0G   300.000  5000.000 1000.        1  
 4.73005380E+00 2.39414860E-03-1.00083240E-06 1.86975100E-10-1.29536720E-14    2
 9.88533540E+03-6.35851289E-01 3.52947300E+00 3.19938260E-03 3.03292570E-06    3
-5.74912550E-09 2.28473490E-12 1.03632010E+04 6.23963143E+00 1.15742290E+04    4
B2O2              J12/64B   2O   2    0    0G   300.000  5000.000 1000.        1  
 6.99385740E+00 3.59403930E-03-1.47536110E-06 2.72251240E-10-1.86959960E-14    2
-5.72961780E+04-1.21677771E+01 3.68070780E+00 1.53611320E-02-1.86060970E-05    3
 1.21714510E-08-3.24110180E-12-5.64866470E+04 4.35612734E+00-5.48483506E+04    4
B2O3(L)           J 6/71B   2O   30   00   0L   300.000  3000.000 1000.        1  
 0.15600114E 02     0.00000000     0.00000000     0.00000000     0.00000000    2
-0.15684455E 06-0.83126444E 02 0.31433274E 02-0.21578039E 00 0.64057986E-03    3
-0.70572420E-06 0.26509150E-09-0.15490139E 06-0.12803880E 03-0.15074514E+06    4
B2O3              J 6/71B   2O   3    0    0G   300.000  5000.000 1000.        1  
 8.39941060E+00 4.74363380E-03-1.95523040E-06 3.61877490E-10-2.49072320E-14    2
-1.03571580E+05-1.58100009E+01 3.66088370E+00 2.02620760E-02-2.19473380E-05    3
 1.22530040E-08-2.70384020E-12-1.02365240E+05 8.10622068E+00-1.00544127E+05    4
B3O3CL3           J 3/65B   3O   3CL  3    0G   300.000  5000.000 1000.        1  
 1.92825640E+01 6.31725810E-03-2.72429260E-06 5.20479100E-10-3.66777900E-14    2
-2.03208830E+05-6.78851521E+01 4.04449830E+00 5.42605970E-02-5.57507610E-05    3
 2.22231280E-08-1.41812950E-12-1.99416320E+05 9.05672255E+00-1.96248045E+05    4
B3O3F3            J 3/65B   3O   3F   3    0G   300.000  5000.000 1000.        1  
 1.68586160E+01 8.86857540E-03-3.78810580E-06 7.18704010E-10-5.03769170E-14    2
-2.90931040E+05-5.98587523E+01 3.07988610E+00 4.56365920E-02-3.30988260E-05    3
 2.55388390E-09 4.43587610E-12-2.87122130E+05 1.14753917E+01-2.84460743E+05    4
B3O3H3            J 3/65B   3O   3H   3    0G   200.000  6000.000 1000.        1  
 1.21201212E+01 1.22811209E-02-4.60922487E-06 7.65824542E-10-4.67623793E-14    2
-1.51648629E+05-3.98918007E+01 2.76989078E+00 2.53425900E-02 1.22486701E-05    3
-3.73057611E-08 1.74556897E-11-1.48431026E+05 1.15218019E+01-1.46436050E+05    4
H3B3O6            J12/64H   3B   3O   6    0G   300.000  5000.000 1000.        1  
 2.01535790E+01 1.30162860E-02-5.06696190E-06 9.03082530E-10-6.05324100E-14    2
-2.81040920E+05-7.96763324E+01-2.27051160E+00 8.70248940E-02-9.15877140E-05    3
 3.94453920E-08-3.66660350E-12-2.75695230E+05 3.25296526E+01-2.73237150E+05    4
BAO(G)            T 2/03BA 1.O  1.   0.   0.G   200.000  6000.000 1000.        1
 3.55502804E+00 1.95444826E-03-1.45135366E-06 4.38035990E-10-3.76904801E-14    2
-1.53106549E+04 7.55560778E+00 2.78388903E+00 6.15838284E-03-9.25760577E-06    3
 6.55343820E-09-1.77963615E-12-1.52198605E+04 1.09786578E+01-1.41858029E+04    4
BR                J 6/82BR  1    0    0    0G   200.000  6000.000 1000.        1  
 0.20866945E+01 0.71459733E-03-0.27080691E-06 0.41519029E-10-0.23016335E-14    2
 0.12857696E+05 0.90837335E+01 0.24820782E+01 0.18570465E-03-0.64313029E-06    3
 0.84642045E-09-0.30137068E-12 0.12709455E+05 0.68740409E+01 0.13453589E+05    4
BrCL              tpis89BR 1.CL 1.   0.   0.G   200.000  6000.000 1000.        1
 4.94407451E+00-9.04227983E-04 5.97460034E-07-1.22751767E-10 7.57259137E-15    2
 2.29402149E+02 6.95986052E-01 2.91316204E+00 8.01066984E-03-1.63333407E-05    3
 1.52022507E-08-5.27061456E-12 6.70852744E+02 1.04867475E+01 1.77871131E+03    4
DBr               tpis89D  1.BR 1.   0.   0.G   200.000  6000.000 1000.        1
 3.22932705E+00 1.27632694E-03-4.73731331E-07 8.51651961E-11-5.76511714E-15    2
-5.51301106E+03 5.74862955E+00 3.68870551E+00-1.77751272E-03 5.00542963E-06    3
-3.55775119E-09 7.52451506E-13-5.51277091E+03 3.91436607E+00-4.45444121E+03    4
BrF               tpis89BR 1.F  1.   0.   0.G   200.000  6000.000 1000.        1
 4.70485660E+00-4.93114310E-04 3.17567567E-07-4.74173599E-11 1.33803517E-15    2
-8.59408850E+03 5.66622956E-01 2.77974859E+00 6.21877572E-03-9.36181591E-06    3
 6.67211180E-09-1.82558967E-12-8.11296109E+03 1.02094886E+01-7.07816155E+03    4
BrF3              tpis89BR 1.F  3.   0.   0.G   200.000  6000.000 1000.        1
 9.20828836E+00 8.30392457E-04-3.29835256E-07 5.68255169E-11-3.55627443E-15    2
-3.37231773E+04-1.76182105E+01 1.99378648E+00 3.61697802E-02-6.89696747E-05    3
 6.09279559E-08-2.03597331E-11-3.24449700E+04 1.59970023E+01-3.07414388E+04    4
BrF5              tpis89BR 1.F  5.   0.   0.G   200.000  6000.000 1000.        1
 1.44221600E+01 1.65635753E-03-6.58250468E-07 1.13445087E-10-7.10133924E-15    2
-5.63413631E+04-4.47395740E+01-6.78291507E-01 7.69576912E-02-1.49146145E-04    3
 1.33361285E-07-4.49679290E-11-5.37154081E+04 2.53375233E+01-5.15724919E+04    4
HBR               RUS 89H   1BR  1    0    0G   200.000  5000.000 1000.        1  
 0.28330819E+01 0.14872632E-02-0.51463345E-06 0.87853840E-10-0.57591453E-14    2
-0.52289003E+04 0.74405672E+01 0.34894141E+01 0.27295667E-03-0.15997163E-05    3
 0.33659948E-08-0.16408428E-11-0.54089034E+04 0.39796907E+01-0.43646589E+04    4
BRO               T02/97BR  1O   1    0    0G   200.000  6000.000 1000.        1  
 5.07219100E+00-4.35812081E-04 1.75747890E-07-2.82506168E-11 1.92290510E-15    2
 1.35030084E+04-1.08904614E+00 2.55466821E+00 6.43468019E-03-2.95159758E-06    3
-4.90190824E-09 3.64995652E-12 1.41165412E+04 1.17071098E+01 1.51301760E+04    4
BrO2  Br-O-O      T02/97BR  1O   2    0    0G   200.000  6000.000 1000.        1  
 6.00363127E+00 9.92540840E-04-3.82278926E-07 6.45667378E-11-3.98629626E-15    2
 1.10621232E+04 3.62860950E-02 5.09638120E+00 3.60676575E-03-4.28370757E-06    3
 3.72707925E-09-1.47204500E-12 1.13407206E+04 4.78601414E+00 1.29893403E+04    4
BrO2  O-Br-O      T02/97BR  1O   2    0    0G   200.000  6000.000 1000.        1  
 6.24396373E+00 7.82813558E-04-3.08534350E-07 5.28853891E-11-3.29803612E-15    2
 1.62066239E+04-3.61634966E+00 3.07292385E+00 1.13245422E-02-1.28765411E-05    3
 5.90293758E-09-6.56032315E-13 1.69641688E+04 1.22438586E+01 1.82812938E+04    4
BrO3              T02/97BR  1O   3    0    0G   200.000  6000.000 1000.        1  
 8.69236256E+00 1.35841486E-03-5.36468670E-07 9.20768329E-11-5.74736730E-15    2
 2.36159592E+04-1.64447310E+01 1.49818242E+00 3.04080397E-02-4.72006811E-05    3
 3.49686979E-08-1.00736007E-11 2.51344798E+04 1.84248093E+01 2.65800390E+04    4
Br2(cr) REF ELEM  g 8/01BR 2.   0.   0.   0.C   200.000   265.900  265.9       1
 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00    2
 0.00000000E+00 0.00000000E+00 9.12518645E+00-8.26112489E-02 6.99829476E-04    3
-2.40833656E-06 3.21095684E-09-3.30407584E+03-3.01718869E+01 0.00000000E+00    4
Br2(L) REF ELEME  g 8/01BR 2.   0.   0.   0.C   265.900   332.503  332.503     1
 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00    2
 0.00000000E+00 0.00000000E+00 1.04345553E+01 1.11059257E-01-1.06796924E-03    3
 3.25845464E-06-3.27383354E-09-3.50676499E+03-4.91093408E+01 0.00000000E+00    4
Br2               tpis89BR 2.   0.   0.   0.G   200.000  6000.000 1000.        1
 5.18742349E+00-1.38674198E-03 9.34858666E-07-2.07087532E-10 1.41823540E-14    2
 2.10700879E+03 7.68476585E-02 3.34350669E+00 6.35013278E-03-1.36341193E-05    3
 1.31622796E-08-4.67916478E-12 2.53514183E+03 9.07866893E+00 3.71759731E+03    4
Br2O   BrBr-O     T02/97BR  2O   1    0    0G   200.000  6000.000 1000.        1  
 6.61241475E+00 4.02586598E-04-1.58975806E-07 2.72841078E-11-1.70297367E-15    2
 1.81249753E+04-3.99723764E-01 4.44451500E+00 9.35658684E-03-1.49756620E-05    3
 1.14829127E-08-3.42674585E-12 1.85758718E+04 1.00676579E+01 2.02056405E+04    4
Br2O   Br-O-Br    T02/97BR  2O   1    0    0G   200.000  6000.000 1000.        1  
 6.60036780E+00 4.19198661E-04-1.66518672E-07 2.86896506E-11-1.79550923E-15    2
 1.08520131E+04-2.99978832E+00 3.04140956E+00 1.75424857E-02-3.28632899E-05    3
 2.86038685E-08-9.44453191E-12 1.14930042E+04 1.36453473E+01 1.29412317E+04    4
PbBr2             J12/73PB 1.BR 2.   0.   0.G   300.000  5000.000 1000.        1
 6.94729060E+00 6.01990010E-05-2.65566850E-08 5.15960120E-12-3.68370500E-16    2
-1.46454410E+04 1.18015799E+00 6.39020910E+00 2.52890500E-03-4.19037430E-06    3
 3.13675230E-09-8.79767450E-13-1.45417920E+04 3.81752929E+00-1.25553875E+04    4
C(GR) REF ELEMENT P 4/83C   1    0    0    0C   200.000  5000.000 1000.        1  
 0.14556924E+01 0.17170638E-02-0.69758410E-06 0.13528316E-09-0.96764905E-14    2
-0.69512804E+03-0.85256842E+01-0.31087207E+00 0.44035369E-02 0.19039412E-05    3
-0.63854697E-08 0.29896425E-11-0.10865079E+03 0.11138295E+01 0.00000000E+00    4
C                 L 7/88C   1    0    0    0G   200.000  6000.000 1000.        1  
 0.26055830E+01-0.19593434E-03 0.10673722E-06-0.16423940E-10 0.81870580E-15    2
 0.85411742E+05 0.41923868E+01 0.25542395E+01-0.32153772E-03 0.73379223E-06    3
-0.73223487E-09 0.26652144E-12 0.85442681E+05 0.45313085E+01 0.86195097E+05    4
C+                g 6/98C  1.E -1.   0.   0.G   298.150  6000.000 1000.        1
 2.50827618E+00-1.04354146E-05 5.16160809E-09-1.14187475E-12 9.43539946E-17    2
 2.16879645E+05 4.31885990E+00 2.61332254E+00-5.40148065E-04 1.03037233E-06    3
-8.90092552E-10 2.88500586E-13 2.16862274E+05 3.83454790E+00 2.17624909E+05    4
CBR               T 4/04C  1.BR 1.   0.   0.G   200.000  6000.000 1000.        1
 4.22276728E+00 2.88156903E-04-1.13837110E-07 1.95419868E-11-1.21993861E-15    2
 5.82936956E+04 3.45831381E+00 2.86960998E+00 4.95324292E-03-5.93796515E-06    3
 2.93797020E-09-4.07448826E-13 5.86073246E+04 1.01813191E+01 5.96362071E+04    4
CBrCLF2           RUS 91C  1.F  2.CL 1.BR 1.G   200.000  6000.000 1000.        1
 1.07966238E+01 2.26676279E-03-8.90038695E-07 1.52198147E-10-9.47616870E-15    2
-5.60746593E+04-2.48667347E+01 2.10552027E+00 3.56772138E-02-5.28319040E-05    3
 3.84797478E-08-1.11145080E-11-5.41357072E+04 1.77301712E+01-5.23181763E+04    4
CBRCL3 Bromotric  T 4/07C  1.BR 1.CL 3.   0.G   200.000  6000.000 1000.        1
 1.17792181E+01 1.27390888E-03-5.04454158E-07 8.67357113E-11-5.42061783E-15    2
-8.92364015E+03-2.96725728E+01 2.84079870E+00 4.25731396E-02-7.69558424E-05    3
 6.54733701E-08-2.13014780E-11-7.23848711E+03 1.25267742E+01-5.05982914E+03    4
CBRF3 FREON 1301  ATcT/AC  1.F  3.BR 1.   0.G   200.000  6000.000 1000.        1
 1.02441971E+01 2.82088779E-03-1.10430609E-06 1.88474696E-10-1.17193712E-14    2
-8.19308539E+04-2.45567155E+01 1.92067214E+00 3.10919159E-02-3.85950853E-05    3
 2.31847352E-08-5.46470390E-12-7.99043849E+04 1.71123451E+01-7.82475456E+04    4
CBr2 Radical      T 4/04C  1.BR 2.   0.   0.G   200.000  6000.000 1000.        1
 7.24933213E+00-8.58902960E-04 5.63433533E-07-9.47618492E-11 4.79033481E-15    2
 3.89684139E+04-6.85243356E+00 2.95655957E+00 1.69562062E-02-3.03146341E-05    3
 2.54004972E-08-8.13473762E-12 3.99004119E+04 1.39613758E+01 4.13140883E+04    4
CF2Br2            RUS 91C  1.F  2.BR 2.   0.G   200.000  6000.000 1000.        1
 1.09382687E+01 2.12037940E-03-8.32403094E-07 1.42324890E-10-8.86069092E-15    2
-4.94636952E+04-2.47517671E+01 2.86773869E+00 3.32789929E-02-4.96372935E-05    3
 3.65111014E-08-1.06608303E-11-4.76659753E+04 1.47813777E+01-4.57032345E+04    4
CBr3  Radical     T10/06C  1.BR 3.   0.   0.G   200.000  6000.000 1000.        1
 9.23234074E+00 7.99416500E-04-3.16167100E-07 5.43171578E-11-3.39266686E-15    2
 2.49561490E+04-1.34096936E+01 4.24874806E+00 2.27424021E-02-3.91200366E-05    3
 3.19712338E-08-1.00758327E-11 2.59381309E+04 1.03538320E+01 2.79285250E+04    4
CBr4              T04/04C  1.BR 4.   0.   0.G   200.000  6000.000 1000.        1
 1.21245741E+01 9.15750324E-04-3.63156485E-07 6.25001719E-11-3.90854515E-15    2
 1.04626368E+04-2.67954406E+01 5.10358598E+00 3.39593343E-02-6.24045027E-05    3
 5.36483603E-08-1.75710183E-11 1.17592386E+04 6.21074038E+00 1.43366428E+04    4
CCL               g 8/99C  1.CL 1.   0.   0.G   200.000  5000.000 1000.        1
 4.17004432E+00 3.81512193E-04-1.31550106E-07 2.76232662E-11-2.22142338E-15    2
 5.06890146E+04 2.94940729E+00 3.76699432E+00-1.49297520E-03 9.61147378E-06    3
-1.27137798E-08 5.27369513E-12 5.09118011E+04 5.66470872E+00 5.20308543E+04    4
CCLF              g 9/99C  1.F  1.CL 1.   0.G   200.000  6000.000 1000.        1
 5.94292685E+00 1.09262734E-03-4.31688315E-07 7.39218712E-11-4.51750496E-15    2
 1.08570002E+03-3.48119469E+00 2.95153844E+00 9.82190319E-03-8.63478127E-06    3
 1.86445560E-09 6.70154274E-13 1.86424703E+03 1.17893425E+01 3.10851439E+03    4
COCLF             J 6/61C   1O   1CL  1F   1G   300.000  5000.000 1000.        1  
 7.08810810E+00 3.18164790E-03-1.37633160E-06 2.65440050E-10-1.89289690E-14    2
